category,cardNumber,parallel,isAuto,printRun,player,rarity
base,BDP73,Gold Refractor,false,50,Matt Maloney RC,
base,BDP73,Red Refractor,false,1,Matt Maloney RC,
base,BDP73,SuperFractor,false,1,Matt Maloney RC,
base,BDP74,Base,false,,Sean West RC,
base,BDP74,Refractor,false,,Sean West RC,
base,BDP74,X-Fractor,false,250,Sean West RC,
base,BDP74,Blue Refractor,false,150,Sean West RC,
base,BDP74,Gold Refractor,false,50,Sean West RC,
base,BDP74,Red Refractor,false,1,Sean West RC,
base,BDP74,SuperFractor,false,1,Sean West RC,
base,BDP75,Base,false,,Henry Sanchez RC,
base,BDP75,Refractor,false,,Henry Sanchez RC,
base,BDP75,X-Fractor,false,250,Henry Sanchez RC,
base,BDP75,Blue Refractor,false,150,Henry Sanchez RC,
base,BDP75,Gold Refractor,false,50,Henry Sanchez RC,
base,BDP75,Red Refractor,false,1,Henry Sanchez RC,
base,BDP75,SuperFractor,false,1,Henry Sanchez RC,
base,BDP76,Base,false,,Scott Blue RC,
base,BDP76,Refractor,false,,Scott Blue RC,
base,BDP76,X-Fractor,false,250,Scott Blue RC,
base,BDP76,Blue Refractor,false,150,Scott Blue RC,
base,BDP76,Gold Refractor,false,50,Scott Blue RC,
base,BDP76,Red Refractor,false,1,Scott Blue RC,
base,BDP76,SuperFractor,false,1,Scott Blue RC,
base,BDP77,Base,false,,Jordan Schafer RC,
base,BDP77,Refractor,false,,Jordan Schafer RC,
base,BDP77,X-Fractor,false,250,Jordan Schafer RC,
base,BDP77,Blue Refractor,false,150,Jordan Schafer RC,
base,BDP77,Gold Refractor,false,50,Jordan Schafer RC,
base,BDP77,Red Refractor,false,1,Jordan Schafer RC,
base,BDP77,SuperFractor,false,1,Jordan Schafer RC,
base,BDP78,Base,false,,Chris Robinson RC,
base,BDP78,Refractor,false,,Chris Robinson RC,
base,BDP78,X-Fractor,false,250,Chris Robinson RC,
base,BDP78,Blue Refractor,false,150,Chris Robinson RC,
base,BDP78,Gold Refractor,false,50,Chris Robinson RC,
base,BDP78,Red Refractor,false,1,Chris Robinson RC,
base,BDP78,SuperFractor,false,1,Chris Robinson RC,
base,BDP79,Base,false,,Chris Hobdy RC,
base,BDP79,Refractor,false,,Chris Hobdy RC,
base,BDP79,X-Fractor,false,250,Chris Hobdy RC,
base,BDP79,Blue Refractor,false,150,Chris Hobdy RC,
base,BDP79,Gold Refractor,false,50,Chris Hobdy RC,
base,BDP79,Red Refractor,false,1,Chris Hobdy RC,
base,BDP79,SuperFractor,false,1,Chris Hobdy RC,
base,BDP80,Base,false,,Brandon Durden RC,
base,BDP80,Refractor,false,,Brandon Durden RC,
base,BDP80,X-Fractor,false,250,Brandon Durden RC,
base,BDP80,Blue Refractor,false,150,Brandon Durden RC,
base,BDP80,Gold Refractor,false,50,Brandon Durden RC,
base,BDP80,Red Refractor,false,1,Brandon Durden RC,
base,BDP80,SuperFractor,false,1,Brandon Durden RC,
base,BDP81,Base,false,,Clay Buchholz RC,
base,BDP81,Refractor,false,,Clay Buchholz RC,
base,BDP81,X-Fractor,false,250,Clay Buchholz RC,
base,BDP81,Blue Refractor,false,150,Clay Buchholz RC,
base,BDP81,Gold Refractor,false,50,Clay Buchholz RC,
base,BDP81,Red Refractor,false,1,Clay Buchholz RC,
base,BDP81,SuperFractor,false,1,Clay Buchholz RC,
base,BDP82,Base,false,,Josh Geer RC,
base,BDP82,Refractor,false,,Josh Geer RC,
base,BDP82,X-Fractor,false,250,Josh Geer RC,
base,BDP82,Blue Refractor,false,150,Josh Geer RC,
base,BDP82,Gold Refractor,false,50,Josh Geer RC,
base,BDP82,Red Refractor,false,1,Josh Geer RC,
base,BDP82,SuperFractor,false,1,Josh Geer RC,
base,BDP83,Base,false,,Sam LeCure RC,
base,BDP83,Refractor,false,,Sam LeCure RC,
base,BDP83,X-Fractor,false,250,Sam LeCure RC,
base,BDP83,Blue Refractor,false,150,Sam LeCure RC,
base,BDP83,Gold Refractor,false,50,Sam LeCure RC,
base,BDP83,Red Refractor,false,1,Sam LeCure RC,
base,BDP83,SuperFractor,false,1,Sam LeCure RC,
base,BDP84,Base,false,,Justin Thomas RC,
base,BDP84,Refractor,false,,Justin Thomas RC,
base,BDP84,X-Fractor,false,250,Justin Thomas RC,
base,BDP84,Blue Refractor,false,150,Justin Thomas RC,
base,BDP84,Gold Refractor,false,50,Justin Thomas RC,
base,BDP84,Red Refractor,false,1,Justin Thomas RC,
base,BDP84,SuperFractor,false,1,Justin Thomas RC,
base,BDP85,Base,false,,Brett Gardner RC,
base,BDP85,Refractor,false,,Brett Gardner RC,
base,BDP85,X-Fractor,false,250,Brett Gardner RC,
base,BDP85,Blue Refractor,false,150,Brett Gardner RC,
base,BDP85,Gold Refractor,false,50,Brett Gardner RC,
base,BDP85,Red Refractor,false,1,Brett Gardner RC,
base,BDP85,SuperFractor,false,1,Brett Gardner RC,
base,BDP86,Base,false,,Tommy Manzella RC,
base,BDP86,Refractor,false,,Tommy Manzella RC,
base,BDP86,X-Fractor,false,250,Tommy Manzella RC,
base,BDP86,Blue Refractor,false,150,Tommy Manzella RC,
base,BDP86,Gold Refractor,false,50,Tommy Manzella RC,
base,BDP86,Red Refractor,false,1,Tommy Manzella RC,
base,BDP86,SuperFractor,false,1,Tommy Manzella RC,
base,BDP87,Base,false,,Matt Green RC,
base,BDP87,Refractor,false,,Matt Green RC,
base,BDP87,X-Fractor,false,250,Matt Green RC,
base,BDP87,Blue Refractor,false,150,Matt Green RC,
base,BDP87,Gold Refractor,false,50,Matt Green RC,
base,BDP87,Red Refractor,false,1,Matt Green RC,
base,BDP87,SuperFractor,false,1,Matt Green RC,
base,BDP88,Base,false,,Yunel Escobar RC,
base,BDP88,Refractor,false,,Yunel Escobar RC,
base,BDP88,X-Fractor,false,250,Yunel Escobar RC,
base,BDP88,Blue Refractor,false,150,Yunel Escobar RC,
base,BDP88,Gold Refractor,false,50,Yunel Escobar RC,
base,BDP88,Red Refractor,false,1,Yunel Escobar RC,
base,BDP88,SuperFractor,false,1,Yunel Escobar RC,
base,BDP89,Base,false,,Mike Costanzo RC,
base,BDP89,Refractor,false,,Mike Costanzo RC,
base,BDP89,X-Fractor,false,250,Mike Costanzo RC,
base,BDP89,Blue Refractor,false,150,Mike Costanzo RC,
base,BDP89,Gold Refractor,false,50,Mike Costanzo RC,
base,BDP89,Red Refractor,false,1,Mike Costanzo RC,
base,BDP89,SuperFractor,false,1,Mike Costanzo RC,
base,BDP90,Base,false,,Nick Hundley RC,
base,BDP90,Refractor,false,,Nick Hundley RC,
base,BDP90,X-Fractor,false,250,Nick Hundley RC,
base,BDP90,Blue Refractor,false,150,Nick Hundley RC,
base,BDP90,Gold Refractor,false,50,Nick Hundley RC,
base,BDP90,Red Refractor,false,1,Nick Hundley RC,
base,BDP90,SuperFractor,false,1,Nick Hundley RC,
base,BDP91,Base,false,,Zach Simons RC,
base,BDP91,Refractor,false,,Zach Simons RC,
base,BDP91,X-Fractor,false,250,Zach Simons RC,
base,BDP91,Blue Refractor,false,150,Zach Simons RC,
base,BDP91,Gold Refractor,false,50,Zach Simons RC,
base,BDP91,Red Refractor,false,1,Zach Simons RC,
base,BDP91,SuperFractor,false,1,Zach Simons RC,
base,BDP92,Base,false,,Jacob Marceaux RC,
base,BDP92,Refractor,false,,Jacob Marceaux RC,
base,BDP92,X-Fractor,false,250,Jacob Marceaux RC,
base,BDP92,Blue Refractor,false,150,Jacob Marceaux RC,
base,BDP92,Gold Refractor,false,50,Jacob Marceaux RC,
base,BDP92,Red Refractor,false,1,Jacob Marceaux RC,
base,BDP92,SuperFractor,false,1,Jacob Marceaux RC,
base,BDP93,Base,false,,Jed Lowrie RC,
base,BDP93,Refractor,false,,Jed Lowrie RC,
base,BDP93,X-Fractor,false,250,Jed Lowrie RC,
base,BDP93,Blue Refractor,false,150,Jed Lowrie RC,
base,BDP93,Gold Refractor,false,50,Jed Lowrie RC,
base,BDP93,Red Refractor,false,1,Jed Lowrie RC,
base,BDP93,SuperFractor,false,1,Jed Lowrie RC,
base,BDP94,Base,false,,Brandon Snyder RC,
base,BDP94,Refractor,false,,Brandon Snyder RC,
base,BDP94,X-Fractor,false,250,Brandon Snyder RC,
base,BDP94,Blue Refractor,false,150,Brandon Snyder RC,
base,BDP94,Gold Refractor,false,50,Brandon Snyder RC,
base,BDP94,Red Refractor,false,1,Brandon Snyder RC,
base,BDP94,SuperFractor,false,1,Brandon Snyder RC,
base,BDP95,Base,false,,Matt Goyen RC,
base,BDP95,Refractor,false,,Matt Goyen RC,
base,BDP95,X-Fractor,false,250,Matt Goyen RC,
base,BDP95,Blue Refractor,false,150,Matt Goyen RC,
base,BDP95,Gold Refractor,false,50,Matt Goyen RC,
base,BDP95,Red Refractor,false,1,Matt Goyen RC,
base,BDP95,SuperFractor,false,1,Matt Goyen RC,
base,BDP96,Base,false,,Jon Egan RC,
base,BDP96,Refractor,false,,Jon Egan RC,
base,BDP96,X-Fractor,false,250,Jon Egan RC,
base,BDP96,Blue Refractor,false,150,Jon Egan RC,
base,BDP96,Gold Refractor,false,50,Jon Egan RC,
base,BDP96,Red Refractor,false,1,Jon Egan RC,
base,BDP96,SuperFractor,false,1,Jon Egan RC,
base,BDP97,Base,false,,Drew Thompson RC,
base,BDP97,Refractor,false,,Drew Thompson RC,
base,BDP97,X-Fractor,false,250,Drew Thompson RC,
base,BDP97,Blue Refractor,false,150,Drew Thompson RC,
base,BDP97,Gold Refractor,false,50,Drew Thompson RC,
base,BDP97,Red Refractor,false,1,Drew Thompson RC,
base,BDP97,SuperFractor,false,1,Drew Thompson RC,
base,BDP98,Base,false,,Bryan Anderson RC,
base,BDP98,Refractor,false,,Bryan Anderson RC,
base,BDP98,X-Fractor,false,250,Bryan Anderson RC,
base,BDP98,Blue Refractor,false,150,Bryan Anderson RC,
base,BDP98,Gold Refractor,false,50,Bryan Anderson RC,
base,BDP98,Red Refractor,false,1,Bryan Anderson RC,
base,BDP98,SuperFractor,false,1,Bryan Anderson RC,
base,BDP99,Base,false,,Clayton Richard RC,
base,BDP99,Refractor,false,,Clayton Richard RC,
base,BDP99,X-Fractor,false,250,Clayton Richard RC,
base,BDP99,Blue Refractor,false,150,Clayton Richard RC,
base,BDP99,Gold Refractor,false,50,Clayton Richard RC,
base,BDP99,Red Refractor,false,1,Clayton Richard RC,
base,BDP99,SuperFractor,false,1,Clayton Richard RC,
base,BDP100,Base,false,,Jimmy Shull RC,
base,BDP100,Refractor,false,,Jimmy Shull RC,
base,BDP100,X-Fractor,false,250,Jimmy Shull RC,
base,BDP100,Blue Refractor,false,150,Jimmy Shull RC,
base,BDP100,Gold Refractor,false,50,Jimmy Shull RC,
base,BDP100,Red Refractor,false,1,Jimmy Shull RC,
base,BDP100,SuperFractor,false,1,Jimmy Shull RC,
base,BDP101,Base,false,,Mark Pawelek RC,
base,BDP101,Refractor,false,,Mark Pawelek RC,
base,BDP101,X-Fractor,false,250,Mark Pawelek RC,
base,BDP101,Blue Refractor,false,150,Mark Pawelek RC,
base,BDP101,Gold Refractor,false,50,Mark Pawelek RC,
base,BDP101,Red Refractor,false,1,Mark Pawelek RC,
base,BDP101,SuperFractor,false,1,Mark Pawelek RC,
base,BDP102,Base,false,,P.J. Phillips RC,
base,BDP102,Refractor,false,,P.J. Phillips RC,
base,BDP102,X-Fractor,false,250,P.J. Phillips RC,
base,BDP102,Blue Refractor,false,150,P.J. Phillips RC,
base,BDP102,Gold Refractor,false,50,P.J. Phillips RC,
base,BDP102,Red Refractor,false,1,P.J. Phillips RC,
base,BDP102,SuperFractor,false,1,P.J. Phillips RC,
base,BDP103,Base,false,,John Drennen RC,
base,BDP103,Refractor,false,,John Drennen RC,
base,BDP103,X-Fractor,false,250,John Drennen RC,
base,BDP103,Blue Refractor,false,150,John Drennen RC,
base,BDP103,Gold Refractor,false,50,John Drennen RC,
base,BDP103,Red Refractor,false,1,John Drennen RC,
base,BDP103,SuperFractor,false,1,John Drennen RC,
base,BDP104,Base,false,,Nolan Reimold RC,
base,BDP104,Refractor,false,,Nolan Reimold RC,
base,BDP104,X-Fractor,false,250,Nolan Reimold RC,
base,BDP104,Blue Refractor,false,150,Nolan Reimold RC,
base,BDP104,Gold Refractor,false,50,Nolan Reimold RC,
base,BDP104,Red Refractor,false,1,Nolan Reimold RC,
base,BDP104,SuperFractor,false,1,Nolan Reimold RC,
base,BDP105,Base,false,,Troy Tulowitzki RC,
base,BDP105,Refractor,false,,Troy Tulowitzki RC,
base,BDP105,X-Fractor,false,250,Troy Tulowitzki RC,
base,BDP105,Blue Refractor,false,150,Troy Tulowitzki RC,
base,BDP105,Gold Refractor,false,50,Troy Tulowitzki RC,
base,BDP105,Red Refractor,false,1,Troy Tulowitzki RC,
base,BDP105,SuperFractor,false,1,Troy Tulowitzki RC,
base,BDP106,Base,false,,Kevin Whelan RC,
base,BDP106,Refractor,false,,Kevin Whelan RC,
base,BDP106,X-Fractor,false,250,Kevin Whelan RC,
base,BDP106,Blue Refractor,false,150,Kevin Whelan RC,
base,BDP106,Gold Refractor,false,50,Kevin Whelan RC,
base,BDP106,Red Refractor,false,1,Kevin Whelan RC,
base,BDP106,SuperFractor,false,1,Kevin Whelan RC,
base,BDP107,Base,false,,Wade Townsend RC,
base,BDP107,Refractor,false,,Wade Townsend RC,
base,BDP107,X-Fractor,false,250,Wade Townsend RC,
base,BDP107,Blue Refractor,false,150,Wade Townsend RC,
base,BDP107,Gold Refractor,false,50,Wade Townsend RC,
base,BDP107,Red Refractor,false,1,Wade Townsend RC,
base,BDP107,SuperFractor,false,1,Wade Townsend RC,
base,BDP108,Base,false,,Micah Owings RC,
base,BDP108,Refractor,false,,Micah Owings RC,
base,BDP108,X-Fractor,false,250,Micah Owings RC,
base,BDP108,Blue Refractor,false,150,Micah Owings RC,
base,BDP108,Gold Refractor,false,50,Micah Owings RC,
base,BDP108,Red Refractor,false,1,Micah Owings RC,
base,BDP108,SuperFractor,false,1,Micah Owings RC,
base,BDP109,Base,false,,Ryan Tucker RC,
base,BDP109,Refractor,false,,Ryan Tucker RC,
base,BDP109,X-Fractor,false,250,Ryan Tucker RC,
base,BDP109,Blue Refractor,false,150,Ryan Tucker RC,
base,BDP109,Gold Refractor,false,50,Ryan Tucker RC,
base,BDP109,Red Refractor,false,1,Ryan Tucker RC,
base,BDP109,SuperFractor,false,1,Ryan Tucker RC,
base,BDP110,Base,false,,Jeff Clement RC,
base,BDP110,Refractor,false,,Jeff Clement RC,
base,BDP110,X-Fractor,false,250,Jeff Clement RC,
base,BDP110,Blue Refractor,false,150,Jeff Clement RC,
base,BDP110,Gold Refractor,false,50,Jeff Clement RC,
base,BDP110,Red Refractor,false,1,Jeff Clement RC,
base,BDP110,SuperFractor,false,1,Jeff Clement RC,
base,BDP111,Base,false,,Josh Sullivan RC,
base,BDP111,Refractor,false,,Josh Sullivan RC,
base,BDP111,X-Fractor,false,250,Josh Sullivan RC,
base,BDP111,Blue Refractor,false,150,Josh Sullivan RC,
base,BDP111,Gold Refractor,false,50,Josh Sullivan RC,
base,BDP111,Red Refractor,false,1,Josh Sullivan RC,
base,BDP111,SuperFractor,false,1,Josh Sullivan RC,
base,BDP112,Base,false,,Jeff Lyman RC,
base,BDP112,Refractor,false,,Jeff Lyman RC,
base,BDP112,X-Fractor,false,250,Jeff Lyman RC,
base,BDP112,Blue Refractor,false,150,Jeff Lyman RC,
base,BDP112,Gold Refractor,false,50,Jeff Lyman RC,
base,BDP112,Red Refractor,false,1,Jeff Lyman RC,
base,BDP112,SuperFractor,false,1,Jeff Lyman RC,
base,BDP113,Base,false,,Brian Bogusevic RC,
base,BDP113,Refractor,false,,Brian Bogusevic RC,
base,BDP113,X-Fractor,false,250,Brian Bogusevic RC,
base,BDP113,Blue Refractor,false,150,Brian Bogusevic RC,
base,BDP113,Gold Refractor,false,50,Brian Bogusevic RC,
base,BDP113,Red Refractor,false,1,Brian Bogusevic RC,
base,BDP113,SuperFractor,false,1,Brian Bogusevic RC,
base,BDP114,Base,false,,Trevor Bell RC,
base,BDP114,Refractor,false,,Trevor Bell RC,
base,BDP114,X-Fractor,false,250,Trevor Bell RC,
base,BDP114,Blue Refractor,false,150,Trevor Bell RC,
base,BDP114,Gold Refractor,false,50,Trevor Bell RC,
base,BDP114,Red Refractor,false,1,Trevor Bell RC,
base,BDP114,SuperFractor,false,1,Trevor Bell RC,
base,BDP115,Base,false,,Brent Cox RC,
base,BDP115,Refractor,false,,Brent Cox RC,
base,BDP115,X-Fractor,false,250,Brent Cox RC,
base,BDP115,Blue Refractor,false,150,Brent Cox RC,
base,BDP115,Gold Refractor,false,50,Brent Cox RC,
base,BDP115,Red Refractor,false,1,Brent Cox RC,
base,BDP115,SuperFractor,false,1,Brent Cox RC,
base,BDP116,Base,false,,Michael Billek RC,
base,BDP116,Refractor,false,,Michael Billek RC,
base,BDP116,X-Fractor,false,250,Michael Billek RC,
base,BDP116,Blue Refractor,false,150,Michael Billek RC,
base,BDP116,Gold Refractor,false,50,Michael Billek RC,
base,BDP116,Red Refractor,false,1,Michael Billek RC,
base,BDP116,SuperFractor,false,1,Michael Billek RC,
base,BDP117,Base,false,,Garrett Olson RC,
base,BDP117,Refractor,false,,Garrett Olson RC,
base,BDP117,X-Fractor,false,250,Garrett Olson RC,
base,BDP117,Blue Refractor,false,150,Garrett Olson RC,
base,BDP117,Gold Refractor,false,50,Garrett Olson RC,
base,BDP117,Red Refractor,false,1,Garrett Olson RC,
base,BDP117,SuperFractor,false,1,Garrett Olson RC,
base,BDP118,Base,false,,Steven Johnson RC,
base,BDP118,Refractor,false,,Steven Johnson RC,
base,BDP118,X-Fractor,false,250,Steven Johnson RC,
base,BDP118,Blue Refractor,false,150,Steven Johnson RC,
base,BDP118,Gold Refractor,false,50,Steven Johnson RC,
base,BDP118,Red Refractor,false,1,Steven Johnson RC,
base,BDP118,SuperFractor,false,1,Steven Johnson RC,
base,BDP119,Base,false,,Chase Headley RC,
base,BDP119,Refractor,false,,Chase Headley RC,
base,BDP119,X-Fractor,false,250,Chase Headley RC,
base,BDP119,Blue Refractor,false,150,Chase Headley RC,
base,BDP119,Gold Refractor,false,50,Chase Headley RC,
base,BDP119,Red Refractor,false,1,Chase Headley RC,
base,BDP119,SuperFractor,false,1,Chase Headley RC,
base,BDP120,Base,false,,Daniel Carte RC,
base,BDP120,Refractor,false,,Daniel Carte RC,
base,BDP120,X-Fractor,false,250,Daniel Carte RC,
base,BDP120,Blue Refractor,false,150,Daniel Carte RC,
base,BDP120,Gold Refractor,false,50,Daniel Carte RC,
base,BDP120,Red Refractor,false,1,Daniel Carte RC,
base,BDP120,SuperFractor,false,1,Daniel Carte RC,
base,BDP121,Base,false,,Francisco Liriano,
base,BDP121,Refractor,false,,Francisco Liriano,
base,BDP121,X-Fractor,false,250,Francisco Liriano,
base,BDP121,Blue Refractor,false,150,Francisco Liriano,
base,BDP121,Gold Refractor,false,50,Francisco Liriano,
base,BDP121,Red Refractor,false,1,Francisco Liriano,
base,BDP121,SuperFractor,false,1,Francisco Liriano,
base,BDP122,Base,false,,Fausto Carmona,
base,BDP122,Refractor,false,,Fausto Carmona,
base,BDP122,X-Fractor,false,250,Fausto Carmona,
base,BDP122,Blue Refractor,false,150,Fausto Carmona,
base,BDP122,Gold Refractor,false,50,Fausto Carmona,
base,BDP122,Red Refractor,false,1,Fausto Carmona,
base,BDP122,SuperFractor,false,1,Fausto Carmona,
base,BDP123,Base,false,,Zach Jackson,
base,BDP123,Refractor,false,,Zach Jackson,
base,BDP123,X-Fractor,false,250,Zach Jackson,
base,BDP123,Blue Refractor,false,150,Zach Jackson,
base,BDP123,Gold Refractor,false,50,Zach Jackson,
base,BDP123,Red Refractor,false,1,Zach Jackson,
base,BDP123,SuperFractor,false,1,Zach Jackson,
base,BDP124,Base,false,,Adam Loewen,
base,BDP124,Refractor,false,,Adam Loewen,
base,BDP124,X-Fractor,false,250,Adam Loewen,
base,BDP124,Blue Refractor,false,150,Adam Loewen,
base,BDP124,Gold Refractor,false,50,Adam Loewen,
base,BDP124,Red Refractor,false,1,Adam Loewen,
base,BDP124,SuperFractor,false,1,Adam Loewen,
base,BDP125,Base,false,,Chris Lambert,
base,BDP125,Refractor,false,,Chris Lambert,
base,BDP125,X-Fractor,false,250,Chris Lambert,
base,BDP125,Blue Refractor,false,150,Chris Lambert,
base,BDP125,Gold Refractor,false,50,Chris Lambert,
base,BDP125,Red Refractor,false,1,Chris Lambert,
base,BDP125,SuperFractor,false,1,Chris Lambert,
base,BDP126,Base,false,,Scott Mathieson,
base,BDP126,Refractor,false,,Scott Mathieson,
base,BDP126,X-Fractor,false,250,Scott Mathieson,
base,BDP126,Blue Refractor,false,150,Scott Mathieson,
base,BDP126,Gold Refractor,false,50,Scott Mathieson,
base,BDP126,Red Refractor,false,1,Scott Mathieson,
base,BDP126,SuperFractor,false,1,Scott Mathieson,
base,BDP127,Base,false,,Paul Maholm,
base,BDP127,Refractor,false,,Paul Maholm,
base,BDP127,X-Fractor,false,250,Paul Maholm,
base,BDP127,Blue Refractor,false,150,Paul Maholm,
base,BDP127,Gold Refractor,false,50,Paul Maholm,
base,BDP127,Red Refractor,false,1,Paul Maholm,
base,BDP127,SuperFractor,false,1,Paul Maholm,
base,BDP128,Base,false,,Fernando Nieve,
base,BDP128,Refractor,false,,Fernando Nieve,
base,BDP128,X-Fractor,false,250,Fernando Nieve,
base,BDP128,Blue Refractor,false,150,Fernando Nieve,
base,BDP128,Gold Refractor,false,50,Fernando Nieve,
base,BDP128,Red Refractor,false,1,Fernando Nieve,
base,BDP128,SuperFractor,false,1,Fernando Nieve,
base,BDP129,Base,false,,Justin Verlander,
base,BDP129,Refractor,false,,Justin Verlander,
base,BDP129,X-Fractor,false,250,Justin Verlander,
base,BDP129,Blue Refractor,false,150,Justin Verlander,
base,BDP129,Gold Refractor,false,50,Justin Verlander,
base,BDP129,Red Refractor,false,1,Justin Verlander,
base,BDP129,SuperFractor,false,1,Justin Verlander,
base,BDP130,Base,false,,Yusmeiro Petit,
base,BDP130,Refractor,false,,Yusmeiro Petit,
base,BDP130,X-Fractor,false,250,Yusmeiro Petit,
base,BDP130,Blue Refractor,false,150,Yusmeiro Petit,
base,BDP130,Gold Refractor,false,50,Yusmeiro Petit,
base,BDP130,Red Refractor,false,1,Yusmeiro Petit,
base,BDP130,SuperFractor,false,1,Yusmeiro Petit,
base,BDP131,Base,false,,Joel Zumaya,
base,BDP131,Refractor,false,,Joel Zumaya,
base,BDP131,X-Fractor,false,250,Joel Zumaya,
base,BDP131,Blue Refractor,false,150,Joel Zumaya,
base,BDP131,Gold Refractor,false,50,Joel Zumaya,
base,BDP131,Red Refractor,false,1,Joel Zumaya,
base,BDP131,SuperFractor,false,1,Joel Zumaya,
base,BDP132,Base,false,,Merkin Valdez,
base,BDP132,Refractor,false,,Merkin Valdez,
base,BDP132,X-Fractor,false,250,Merkin Valdez,
base,BDP132,Blue Refractor,false,150,Merkin Valdez,
base,BDP132,Gold Refractor,false,50,Merkin Valdez,
base,BDP132,Red Refractor,false,1,Merkin Valdez,
base,BDP132,SuperFractor,false,1,Merkin Valdez,
base,BDP133,Base,false,,Ryan Garko,
base,BDP133,Refractor,false,,Ryan Garko,
base,BDP133,X-Fractor,false,250,Ryan Garko,
base,BDP133,Blue Refractor,false,150,Ryan Garko,
base,BDP133,Gold Refractor,false,50,Ryan Garko,
base,BDP133,Red Refractor,false,1,Ryan Garko,
base,BDP133,SuperFractor,false,1,Ryan Garko,
base,BDP134,Base,false,,Edison Volquez RC,
base,BDP134,Refractor,false,,Edison Volquez RC,
base,BDP134,X-Fractor,false,250,Edison Volquez RC,
base,BDP134,Blue Refractor,false,150,Edison Volquez RC,
base,BDP134,Gold Refractor,false,50,Edison Volquez RC,
base,BDP134,Red Refractor,false,1,Edison Volquez RC,
base,BDP134,SuperFractor,false,1,Edison Volquez RC,
base,BDP135,Base,false,,Russell Martin,
base,BDP135,Refractor,false,,Russell Martin,
base,BDP135,X-Fractor,false,250,Russell Martin,
base,BDP135,Blue Refractor,false,150,Russell Martin,
base,BDP135,Gold Refractor,false,50,Russell Martin,
base,BDP135,Red Refractor,false,1,Russell Martin,
base,BDP135,SuperFractor,false,1,Russell Martin,
base,BDP136,Base,false,,Conor Jackson,
base,BDP136,Refractor,false,,Conor Jackson,
base,BDP136,X-Fractor,false,250,Conor Jackson,
base,BDP136,Blue Refractor,false,150,Conor Jackson,
base,BDP136,Gold Refractor,false,50,Conor Jackson,
base,BDP136,Red Refractor,false,1,Conor Jackson,
base,BDP136,SuperFractor,false,1,Conor Jackson,
base,BDP137,Base,false,,Miguel Montero RC,
base,BDP137,Refractor,false,,Miguel Montero RC,
base,BDP137,X-Fractor,false,250,Miguel Montero RC,
base,BDP137,Blue Refractor,false,150,Miguel Montero RC,
base,BDP137,Gold Refractor,false,50,Miguel Montero RC,
base,BDP137,Red Refractor,false,1,Miguel Montero RC,
base,BDP137,SuperFractor,false,1,Miguel Montero RC,
base,BDP138,Base,false,,Josh Barfield,
base,BDP138,Refractor,false,,Josh Barfield,
base,BDP138,X-Fractor,false,250,Josh Barfield,
base,BDP138,Blue Refractor,false,150,Josh Barfield,
base,BDP138,Gold Refractor,false,50,Josh Barfield,
base,BDP138,Red Refractor,false,1,Josh Barfield,
base,BDP138,SuperFractor,false,1,Josh Barfield,
base,BDP139,Base,false,,Delmon Young,
base,BDP139,Refractor,false,,Delmon Young,
base,BDP139,X-Fractor,false,250,Delmon Young,
base,BDP139,Blue Refractor,false,150,Delmon Young,
base,BDP139,Gold Refractor,false,50,Delmon Young,
base,BDP139,Red Refractor,false,1,Delmon Young,
base,BDP139,SuperFractor,false,1,Delmon Young,
base,BDP140,Base,false,,Andy LaRoche,
base,BDP140,Refractor,false,,Andy LaRoche,
base,BDP140,X-Fractor,false,250,Andy LaRoche,
base,BDP140,Blue Refractor,false,150,Andy LaRoche,
base,BDP140,Gold Refractor,false,50,Andy LaRoche,
base,BDP140,Red Refractor,false,1,Andy LaRoche,
base,BDP140,SuperFractor,false,1,Andy LaRoche,
base,BDP141,Base,false,,William Bergolla,
base,BDP141,Refractor,false,,William Bergolla,
base,BDP141,X-Fractor,false,250,William Bergolla,
base,BDP141,Blue Refractor,false,150,William Bergolla,
base,BDP141,Gold Refractor,false,50,William Bergolla,
base,BDP141,Red Refractor,false,1,William Bergolla,
base,BDP141,SuperFractor,false,1,William Bergolla,
base,BDP142,Base,false,,B.J. Upton,
base,BDP142,Refractor,false,,B.J. Upton,
base,BDP142,X-Fractor,false,250,B.J. Upton,
base,BDP142,Blue Refractor,false,150,B.J. Upton,
base,BDP142,Gold Refractor,false,50,B.J. Upton,
base,BDP142,Red Refractor,false,1,B.J. Upton,
base,BDP142,SuperFractor,false,1,B.J. Upton,
base,BDP143,Base,false,,Hernan Iribarren,
base,BDP143,Refractor,false,,Hernan Iribarren,
base,BDP143,X-Fractor,false,250,Hernan Iribarren,
base,BDP143,Blue Refractor,false,150,Hernan Iribarren,
base,BDP143,Gold Refractor,false,50,Hernan Iribarren,
base,BDP143,Red Refractor,false,1,Hernan Iribarren,
base,BDP143,SuperFractor,false,1,Hernan Iribarren,
base,BDP144,Base,false,,Brandon Wood,
base,BDP144,Refractor,false,,Brandon Wood,
base,BDP144,X-Fractor,false,250,Brandon Wood,
base,BDP144,Blue Refractor,false,150,Brandon Wood,
base,BDP144,Gold Refractor,false,50,Brandon Wood,
base,BDP144,Red Refractor,false,1,Brandon Wood,
base,BDP144,SuperFractor,false,1,Brandon Wood,
base,BDP145,Base,false,,Jose Bautista UER: Incorrect facsimile signature,
