category,cardNumber,parallel,isAuto,printRun,player,rarity
base,11,Class 2,false,,Ozzie Smith,
base,11,Class 2 Black,false,,Ozzie Smith,
base,11,Class 2 Blue,false,99,Ozzie Smith,
base,11,Class 2 Red,false,50,Ozzie Smith,
base,11,Class 2 Gold,false,1,Ozzie Smith,
base,12,Class 2,false,,Giancarlo Stanton,
base,12,Class 2 Black,false,,Giancarlo Stanton,
base,12,Class 2 Blue,false,99,Giancarlo Stanton,
base,12,Class 2 Red,false,50,Giancarlo Stanton,
base,12,Class 2 Gold,false,1,Giancarlo Stanton,
base,13,Class 2,false,,Sonny Gray,
base,13,Class 2 Black,false,,Sonny Gray,
base,13,Class 2 Blue,false,99,Sonny Gray,
base,13,Class 2 Red,false,50,Sonny Gray,
base,13,Class 2 Gold,false,1,Sonny Gray,
base,14,Class 2,false,,Trea Turner,
base,14,Class 2 Black,false,,Trea Turner,
base,14,Class 2 Blue,false,99,Trea Turner,
base,14,Class 2 Red,false,50,Trea Turner,
base,14,Class 2 Gold,false,1,Trea Turner,
base,15,Class 2,false,,David Dahl RC,
base,15,Class 2 Black,false,,David Dahl RC,
base,15,Class 2 Blue,false,99,David Dahl RC,
base,15,Class 2 Red,false,50,David Dahl RC,
base,15,Class 2 Gold,false,1,David Dahl RC,
base,16,Class 2,false,,Robinson Cano,
base,16,Class 2 Black,false,,Robinson Cano,
base,16,Class 2 Blue,false,99,Robinson Cano,
base,16,Class 2 Red,false,50,Robinson Cano,
base,16,Class 2 Gold,false,1,Robinson Cano,
base,17,Class 2,false,,Eric Hosmer,
base,17,Class 2 Black,false,,Eric Hosmer,
base,17,Class 2 Blue,false,99,Eric Hosmer,
base,17,Class 2 Red,false,50,Eric Hosmer,
base,17,Class 2 Gold,false,1,Eric Hosmer,
base,18,Class 2,false,,Evan Longoria,
base,18,Class 2 Black,false,,Evan Longoria,
base,18,Class 2 Blue,false,99,Evan Longoria,
base,18,Class 2 Red,false,50,Evan Longoria,
base,18,Class 2 Gold,false,1,Evan Longoria,
base,19,Class 2,false,,Cody Bellinger RC,
base,19,Class 2 Black,false,,Cody Bellinger RC,
base,19,Class 2 Blue,false,99,Cody Bellinger RC,
base,19,Class 2 Red,false,50,Cody Bellinger RC,
base,19,Class 2 Gold,false,1,Cody Bellinger RC,
base,20,Class 2,false,,Dansby Swanson RC,
base,20,Class 2 Black,false,,Dansby Swanson RC,
base,20,Class 2 Blue,false,99,Dansby Swanson RC,
base,20,Class 2 Red,false,50,Dansby Swanson RC,
base,20,Class 2 Gold,false,1,Dansby Swanson RC,
base,21,Class 2,false,,Alex Bregman RC,
base,21,Class 2 Black,false,,Alex Bregman RC,
base,21,Class 2 Blue,false,99,Alex Bregman RC,
base,21,Class 2 Red,false,50,Alex Bregman RC,
base,21,Class 2 Gold,false,1,Alex Bregman RC,
base,22,Class 2,false,,Yoenis Cespedes,
base,22,Class 2 Black,false,,Yoenis Cespedes,
base,22,Class 2 Blue,false,99,Yoenis Cespedes,
base,22,Class 2 Red,false,50,Yoenis Cespedes,
base,22,Class 2 Gold,false,1,Yoenis Cespedes,
base,23,Class 2,false,,Jharel Cotton RC,
base,23,Class 2 Black,false,,Jharel Cotton RC,
base,23,Class 2 Blue,false,99,Jharel Cotton RC,
base,23,Class 2 Red,false,50,Jharel Cotton RC,
base,23,Class 2 Gold,false,1,Jharel Cotton RC,
base,24,Class 2,false,,Don Mattingly,
base,24,Class 2 Black,false,,Don Mattingly,
base,24,Class 2 Blue,false,99,Don Mattingly,
base,24,Class 2 Red,false,50,Don Mattingly,
base,24,Class 2 Gold,false,1,Don Mattingly,
base,25,Class 2,false,,Mike Trout,
base,25,Class 2 Black,false,,Mike Trout,
base,25,Class 2 Blue,false,99,Mike Trout,
base,25,Class 2 Red,false,50,Mike Trout,
base,25,Class 2 Gold,false,1,Mike Trout,
base,26,Class 2,false,,Roberto Clemente,
base,26,Class 2 Black,false,,Roberto Clemente,
base,26,Class 2 Blue,false,99,Roberto Clemente,
base,26,Class 2 Red,false,50,Roberto Clemente,
base,26,Class 2 Gold,false,1,Roberto Clemente,
base,27,Class 2,false,,Ernie Banks,
base,27,Class 2 Black,false,,Ernie Banks,
base,27,Class 2 Blue,false,99,Ernie Banks,
base,27,Class 2 Red,false,50,Ernie Banks,
base,27,Class 2 Gold,false,1,Ernie Banks,
base,28,Class 2,false,,Max Scherzer,
base,28,Class 2 Black,false,,Max Scherzer,
base,28,Class 2 Blue,false,99,Max Scherzer,
base,28,Class 2 Red,false,50,Max Scherzer,
base,28,Class 2 Gold,false,1,Max Scherzer,
base,29,Class 2,false,,Matt Kemp,
base,29,Class 2 Black,false,,Matt Kemp,
base,29,Class 2 Blue,false,99,Matt Kemp,
base,29,Class 2 Red,false,50,Matt Kemp,
base,29,Class 2 Gold,false,1,Matt Kemp,
base,30,Class 2,false,,Justin Verlander,
base,30,Class 2 Black,false,,Justin Verlander,
base,30,Class 2 Blue,false,99,Justin Verlander,
base,30,Class 2 Red,false,50,Justin Verlander,
base,30,Class 2 Gold,false,1,Justin Verlander,
base,31,Class 2,false,,Corey Seager,
base,31,Class 2 Black,false,,Corey Seager,
base,31,Class 2 Blue,false,99,Corey Seager,
base,31,Class 2 Red,false,50,Corey Seager,
base,31,Class 2 Gold,false,1,Corey Seager,
base,32,Class 2,false,,Paul Goldschmidt,
base,32,Class 2 Black,false,,Paul Goldschmidt,
base,32,Class 2 Blue,false,99,Paul Goldschmidt,
base,32,Class 2 Red,false,50,Paul Goldschmidt,
base,32,Class 2 Gold,false,1,Paul Goldschmidt,
base,33,Class 2,false,,Julio Urias,
base,33,Class 2 Black,false,,Julio Urias,
base,33,Class 2 Blue,false,99,Julio Urias,
base,33,Class 2 Red,false,50,Julio Urias,
base,33,Class 2 Gold,false,1,Julio Urias,
base,34,Class 2,false,,Mike Piazza,
base,34,Class 2 Black,false,,Mike Piazza,
base,34,Class 2 Blue,false,99,Mike Piazza,
base,34,Class 2 Red,false,50,Mike Piazza,
base,34,Class 2 Gold,false,1,Mike Piazza,
base,35,Class 2,false,,Sandy Koufax,
base,35,Class 2 Black,false,,Sandy Koufax,
base,35,Class 2 Blue,false,99,Sandy Koufax,
base,35,Class 2 Red,false,50,Sandy Koufax,
base,35,Class 2 Gold,false,1,Sandy Koufax,
base,36,Class 2,false,,Johnny Bench,
base,36,Class 2 Black,false,,Johnny Bench,
base,36,Class 2 Blue,false,99,Johnny Bench,
base,36,Class 2 Red,false,50,Johnny Bench,
base,36,Class 2 Gold,false,1,Johnny Bench,
base,37,Class 2,false,,Freddie Freeman,
base,37,Class 2 Black,false,,Freddie Freeman,
base,37,Class 2 Blue,false,99,Freddie Freeman,
base,37,Class 2 Red,false,50,Freddie Freeman,
base,37,Class 2 Gold,false,1,Freddie Freeman,
base,38,Class 2,false,,Jake Thompson RC,
base,38,Class 2 Black,false,,Jake Thompson RC,
base,38,Class 2 Blue,false,99,Jake Thompson RC,
base,38,Class 2 Red,false,50,Jake Thompson RC,
base,38,Class 2 Gold,false,1,Jake Thompson RC,
base,39,Class 2,false,,Miguel Sano,
base,39,Class 2 Black,false,,Miguel Sano,
base,39,Class 2 Blue,false,99,Miguel Sano,
base,39,Class 2 Red,false,50,Miguel Sano,
base,39,Class 2 Gold,false,1,Miguel Sano,
base,40,Class 2,false,,Anthony Rizzo,
base,40,Class 2 Black,false,,Anthony Rizzo,
base,40,Class 2 Blue,false,99,Anthony Rizzo,
base,40,Class 2 Red,false,50,Anthony Rizzo,
base,40,Class 2 Gold,false,1,Anthony Rizzo,
base,41,Class 2,false,,Tyler Glasnow RC,
base,41,Class 2 Black,false,,Tyler Glasnow RC,
base,41,Class 2 Blue,false,99,Tyler Glasnow RC,
base,41,Class 2 Red,false,50,Tyler Glasnow RC,
base,41,Class 2 Gold,false,1,Tyler Glasnow RC,
base,42,Class 2,false,,Adam Jones,
base,42,Class 2 Black,false,,Adam Jones,
base,42,Class 2 Blue,false,99,Adam Jones,
base,42,Class 2 Red,false,50,Adam Jones,
base,42,Class 2 Gold,false,1,Adam Jones,
base,43,Class 2,false,,Jacob,
base,43,Class 2 Black,false,,Jacob,
base,43,Class 2 Blue,false,99,Jacob,
base,43,Class 2 Red,false,50,Jacob,
base,43,Class 2 Gold,false,1,Jacob,
base,44,Class 2,false,,Ian Happ RC,
base,44,Class 2 Black,false,,Ian Happ RC,
base,44,Class 2 Blue,false,99,Ian Happ RC,
base,44,Class 2 Red,false,50,Ian Happ RC,
base,44,Class 2 Gold,false,1,Ian Happ RC,
base,45,Class 2,false,,Chipper Jones,
base,45,Class 2 Black,false,,Chipper Jones,
base,45,Class 2 Blue,false,99,Chipper Jones,
base,45,Class 2 Red,false,50,Chipper Jones,
base,45,Class 2 Gold,false,1,Chipper Jones,
base,46,Class 2,false,,Javier Baez,
base,46,Class 2 Black,false,,Javier Baez,
base,46,Class 2 Blue,false,99,Javier Baez,
base,46,Class 2 Red,false,50,Javier Baez,
base,46,Class 2 Gold,false,1,Javier Baez,
base,47,Class 2,false,,Manny Machado,
base,47,Class 2 Black,false,,Manny Machado,
base,47,Class 2 Blue,false,99,Manny Machado,
base,47,Class 2 Red,false,50,Manny Machado,
base,47,Class 2 Gold,false,1,Manny Machado,
base,48,Class 2,false,,Andrew Benintendi RC,
base,48,Class 2 Black,false,,Andrew Benintendi RC,
base,48,Class 2 Blue,false,99,Andrew Benintendi RC,
base,48,Class 2 Red,false,50,Andrew Benintendi RC,
base,48,Class 2 Gold,false,1,Andrew Benintendi RC,
base,49,Class 2,false,,Josh Bell RC,
base,49,Class 2 Black,false,,Josh Bell RC,
base,49,Class 2 Blue,false,99,Josh Bell RC,
base,49,Class 2 Red,false,50,Josh Bell RC,
base,49,Class 2 Gold,false,1,Josh Bell RC,
base,50,Class 2,false,,Kris Bryant,
base,50,Class 2 Black,false,,Kris Bryant,
base,50,Class 2 Blue,false,99,Kris Bryant,
base,50,Class 2 Red,false,50,Kris Bryant,
base,50,Class 2 Gold,false,1,Kris Bryant,
base,51,Class 2,false,,Hunter Pence,
base,51,Class 2 Black,false,,Hunter Pence,
base,51,Class 2 Blue,false,99,Hunter Pence,
base,51,Class 2 Red,false,50,Hunter Pence,
base,51,Class 2 Gold,false,1,Hunter Pence,
base,52,Class 2,false,,Frank Thomas,
base,52,Class 2 Black,false,,Frank Thomas,
base,52,Class 2 Blue,false,99,Frank Thomas,
base,52,Class 2 Red,false,50,Frank Thomas,
base,52,Class 2 Gold,false,1,Frank Thomas,
base,53,Class 2,false,,Ryan Braun,
base,53,Class 2 Black,false,,Ryan Braun,
base,53,Class 2 Blue,false,99,Ryan Braun,
base,53,Class 2 Red,false,50,Ryan Braun,
base,53,Class 2 Gold,false,1,Ryan Braun,
base,54,Class 2,false,,Yulieski Gurriel RC,
base,54,Class 2 Black,false,,Yulieski Gurriel RC,
base,54,Class 2 Blue,false,99,Yulieski Gurriel RC,
base,54,Class 2 Red,false,50,Yulieski Gurriel RC,
base,54,Class 2 Gold,false,1,Yulieski Gurriel RC,
base,55,Class 2,false,,George Brett,
base,55,Class 2 Black,false,,George Brett,
base,55,Class 2 Blue,false,99,George Brett,
base,55,Class 2 Red,false,50,George Brett,
base,55,Class 2 Gold,false,1,George Brett,
base,56,Class 2,false,,Yoan Moncada RC,
base,56,Class 2 Black,false,,Yoan Moncada RC,
base,56,Class 2 Blue,false,99,Yoan Moncada RC,
base,56,Class 2 Red,false,50,Yoan Moncada RC,
base,56,Class 2 Gold,false,1,Yoan Moncada RC,
base,57,Class 2,false,,Adrian Gonzalez,
base,57,Class 2 Black,false,,Adrian Gonzalez,
base,57,Class 2 Blue,false,99,Adrian Gonzalez,
base,57,Class 2 Red,false,50,Adrian Gonzalez,
base,57,Class 2 Gold,false,1,Adrian Gonzalez,
base,58,Class 2,false,,Trey Mancini RC,
base,58,Class 2 Black,false,,Trey Mancini RC,
base,58,Class 2 Blue,false,99,Trey Mancini RC,
base,58,Class 2 Red,false,50,Trey Mancini RC,
base,58,Class 2 Gold,false,1,Trey Mancini RC,
base,59,Class 2,false,,Alex Reyes RC,
base,59,Class 2 Black,false,,Alex Reyes RC,
base,59,Class 2 Blue,false,99,Alex Reyes RC,
base,59,Class 2 Red,false,50,Alex Reyes RC,
base,59,Class 2 Gold,false,1,Alex Reyes RC,
base,60,Class 2,false,,Brooks Robinson,
base,60,Class 2 Black,false,,Brooks Robinson,
base,60,Class 2 Blue,false,99,Brooks Robinson,
base,60,Class 2 Red,false,50,Brooks Robinson,
base,60,Class 2 Gold,false,1,Brooks Robinson,
base,61,Class 2,false,,Randy Johnson,
base,61,Class 2 Black,false,,Randy Johnson,
base,61,Class 2 Blue,false,99,Randy Johnson,
base,61,Class 2 Red,false,50,Randy Johnson,
base,61,Class 2 Gold,false,1,Randy Johnson,
base,62,Class 2,false,,Luke Weaver RC,
base,62,Class 2 Black,false,,Luke Weaver RC,
base,62,Class 2 Blue,false,99,Luke Weaver RC,
base,62,Class 2 Red,false,50,Luke Weaver RC,
base,62,Class 2 Gold,false,1,Luke Weaver RC,
base,63,Class 2,false,,Andrew McCutchen,
base,63,Class 2 Black,false,,Andrew McCutchen,
base,63,Class 2 Blue,false,99,Andrew McCutchen,
base,63,Class 2 Red,false,50,Andrew McCutchen,
base,63,Class 2 Gold,false,1,Andrew McCutchen,
base,64,Class 2,false,,Johnny Cueto,
base,64,Class 2 Black,false,,Johnny Cueto,
base,64,Class 2 Blue,false,99,Johnny Cueto,
base,64,Class 2 Red,false,50,Johnny Cueto,
base,64,Class 2 Gold,false,1,Johnny Cueto,
base,65,Class 2,false,,Albert Pujols,
base,65,Class 2 Black,false,,Albert Pujols,
base,65,Class 2 Blue,false,99,Albert Pujols,
base,65,Class 2 Red,false,50,Albert Pujols,
base,65,Class 2 Gold,false,1,Albert Pujols,
base,66,Class 2,false,,Joey Votto,
base,66,Class 2 Black,false,,Joey Votto,
base,66,Class 2 Blue,false,99,Joey Votto,
base,66,Class 2 Red,false,50,Joey Votto,
base,66,Class 2 Gold,false,1,Joey Votto,
base,67,Class 2,false,,Yu Darvish,
base,67,Class 2 Black,false,,Yu Darvish,
base,67,Class 2 Blue,false,99,Yu Darvish,
base,67,Class 2 Red,false,50,Yu Darvish,
base,67,Class 2 Gold,false,1,Yu Darvish,
base,68,Class 2,false,,Miguel Cabrera,
base,68,Class 2 Black,false,,Miguel Cabrera,
base,68,Class 2 Blue,false,99,Miguel Cabrera,
base,68,Class 2 Red,false,50,Miguel Cabrera,
base,68,Class 2 Gold,false,1,Miguel Cabrera,
base,69,Class 2,false,,Edwin Encarnacion,
base,69,Class 2 Black,false,,Edwin Encarnacion,
base,69,Class 2 Blue,false,99,Edwin Encarnacion,
base,69,Class 2 Red,false,50,Edwin Encarnacion,
base,69,Class 2 Gold,false,1,Edwin Encarnacion,
base,70,Class 2,false,,Josh Donaldson,
base,70,Class 2 Black,false,,Josh Donaldson,
base,70,Class 2 Blue,false,99,Josh Donaldson,
base,70,Class 2 Red,false,50,Josh Donaldson,
base,70,Class 2 Gold,false,1,Josh Donaldson,
base,71,Class 2,false,,Jose Altuve,
base,71,Class 2 Black,false,,Jose Altuve,
base,71,Class 2 Blue,false,99,Jose Altuve,
base,71,Class 2 Red,false,50,Jose Altuve,
base,71,Class 2 Gold,false,1,Jose Altuve,
base,72,Class 2,false,,David Ortiz,
base,72,Class 2 Black,false,,David Ortiz,
base,72,Class 2 Blue,false,99,David Ortiz,
base,72,Class 2 Red,false,50,David Ortiz,
base,72,Class 2 Gold,false,1,David Ortiz,
base,73,Class 2,false,,Wil Myers,
base,73,Class 2 Black,false,,Wil Myers,
base,73,Class 2 Blue,false,99,Wil Myers,
base,73,Class 2 Red,false,50,Wil Myers,
base,73,Class 2 Gold,false,1,Wil Myers,
base,74,Class 2,false,,Troy Tulowitzki,
base,74,Class 2 Black,false,,Troy Tulowitzki,
base,74,Class 2 Blue,false,99,Troy Tulowitzki,
base,74,Class 2 Red,false,50,Troy Tulowitzki,
base,74,Class 2 Gold,false,1,Troy Tulowitzki,
base,75,Class 2,false,,Mookie Betts,
base,75,Class 2 Black,false,,Mookie Betts,
base,75,Class 2 Blue,false,99,Mookie Betts,
base,75,Class 2 Red,false,50,Mookie Betts,
base,75,Class 2 Gold,false,1,Mookie Betts,
base,76,Class 2,false,,Mitch Haniger RC,
base,76,Class 2 Black,false,,Mitch Haniger RC,
base,76,Class 2 Blue,false,99,Mitch Haniger RC,
base,76,Class 2 Red,false,50,Mitch Haniger RC,
base,76,Class 2 Gold,false,1,Mitch Haniger RC,
base,77,Class 2,false,,Gary Sanchez,
base,77,Class 2 Black,false,,Gary Sanchez,
base,77,Class 2 Blue,false,99,Gary Sanchez,
base,77,Class 2 Red,false,50,Gary Sanchez,
base,77,Class 2 Gold,false,1,Gary Sanchez,
base,78,Class 2,false,,Jose Abreu,
base,78,Class 2 Black,false,,Jose Abreu,
base,78,Class 2 Blue,false,99,Jose Abreu,
base,78,Class 2 Red,false,50,Jose Abreu,
base,78,Class 2 Gold,false,1,Jose Abreu,
base,79,Class 2,false,,"Ken Griffey, Jr.",
base,79,Class 2 Black,false,,"Ken Griffey, Jr.",
base,79,Class 2 Blue,false,99,"Ken Griffey, Jr.",
base,79,Class 2 Red,false,50,"Ken Griffey, Jr.",
base,79,Class 2 Gold,false,1,"Ken Griffey, Jr.",
base,80,Class 2,false,,Chris Sale,
base,80,Class 2 Black,false,,Chris Sale,
base,80,Class 2 Blue,false,99,Chris Sale,
base,80,Class 2 Red,false,50,Chris Sale,
base,80,Class 2 Gold,false,1,Chris Sale,
base,81,Class 2,false,,Masahiro Tanaka,
base,81,Class 2 Black,false,,Masahiro Tanaka,
base,81,Class 2 Blue,false,99,Masahiro Tanaka,
base,81,Class 2 Red,false,50,Masahiro Tanaka,
base,81,Class 2 Gold,false,1,Masahiro Tanaka,
base,82,Class 2,false,,Nolan Ryan,
base,82,Class 2 Black,false,,Nolan Ryan,
base,82,Class 2 Blue,false,99,Nolan Ryan,
base,82,Class 2 Red,false,50,Nolan Ryan,
base,82,Class 2 Gold,false,1,Nolan Ryan,
base,83,Class 2,false,,Kenta Maeda,
base,83,Class 2 Black,false,,Kenta Maeda,
base,83,Class 2 Blue,false,99,Kenta Maeda,
base,83,Class 2 Red,false,50,Kenta Maeda,
base,83,Class 2 Gold,false,1,Kenta Maeda,
base,84,Class 2,false,,Bo Jackson,
base,84,Class 2 Black,false,,Bo Jackson,
base,84,Class 2 Blue,false,99,Bo Jackson,
base,84,Class 2 Red,false,50,Bo Jackson,
base,84,Class 2 Gold,false,1,Bo Jackson,
base,85,Class 2,false,,Clayton Kershaw,
base,85,Class 2 Black,false,,Clayton Kershaw,
base,85,Class 2 Blue,false,99,Clayton Kershaw,
base,85,Class 2 Red,false,50,Clayton Kershaw,
base,85,Class 2 Gold,false,1,Clayton Kershaw,
base,86,Class 2,false,,Aaron Judge RC,
base,86,Class 2 Black,false,,Aaron Judge RC,
base,86,Class 2 Blue,false,99,Aaron Judge RC,
base,86,Class 2 Red,false,50,Aaron Judge RC,
base,86,Class 2 Gold,false,1,Aaron Judge RC,
base,87,Class 2,false,,Francisco Lindor,
base,87,Class 2 Black,false,,Francisco Lindor,
base,87,Class 2 Blue,false,99,Francisco Lindor,
base,87,Class 2 Red,false,50,Francisco Lindor,
base,87,Class 2 Gold,false,1,Francisco Lindor,
base,88,Class 2,false,,Greg Maddux,
base,88,Class 2 Black,false,,Greg Maddux,
base,88,Class 2 Blue,false,99,Greg Maddux,
base,88,Class 2 Red,false,50,Greg Maddux,
base,88,Class 2 Gold,false,1,Greg Maddux,
base,89,Class 2,false,,Christian Arroyo RC,
base,89,Class 2 Black,false,,Christian Arroyo RC,
base,89,Class 2 Blue,false,99,Christian Arroyo RC,
base,89,Class 2 Red,false,50,Christian Arroyo RC,
base,89,Class 2 Gold,false,1,Christian Arroyo RC,
base,90,Class 2,false,,Carlos Correa,
base,90,Class 2 Black,false,,Carlos Correa,
base,90,Class 2 Blue,false,99,Carlos Correa,
base,90,Class 2 Red,false,50,Carlos Correa,
base,90,Class 2 Gold,false,1,Carlos Correa,
base,91,Class 2,false,,Hank Aaron,
base,91,Class 2 Black,false,,Hank Aaron,
base,91,Class 2 Blue,false,99,Hank Aaron,
base,91,Class 2 Red,false,50,Hank Aaron,
base,91,Class 2 Gold,false,1,Hank Aaron,
base,92,Class 2,false,,Reggie Jackson,
base,92,Class 2 Black,false,,Reggie Jackson,
base,92,Class 2 Blue,false,99,Reggie Jackson,
base,92,Class 2 Red,false,50,Reggie Jackson,
base,92,Class 2 Gold,false,1,Reggie Jackson,
base,93,Class 2,false,,Nolan Arenado,
base,93,Class 2 Black,false,,Nolan Arenado,
base,93,Class 2 Blue,false,99,Nolan Arenado,
base,93,Class 2 Red,false,50,Nolan Arenado,
base,93,Class 2 Gold,false,1,Nolan Arenado,
base,94,Class 2,false,,Kyle Schwarber,
base,94,Class 2 Black,false,,Kyle Schwarber,
base,94,Class 2 Blue,false,99,Kyle Schwarber,
base,94,Class 2 Red,false,50,Kyle Schwarber,
base,94,Class 2 Gold,false,1,Kyle Schwarber,
base,95,Class 2,false,,Ichiro,
base,95,Class 2 Black,false,,Ichiro,
base,95,Class 2 Blue,false,99,Ichiro,
base,95,Class 2 Red,false,50,Ichiro,
base,95,Class 2 Gold,false,1,Ichiro,
base,96,Class 2,false,,Noah Syndergaard,
base,96,Class 2 Black,false,,Noah Syndergaard,
base,96,Class 2 Blue,false,99,Noah Syndergaard,
base,96,Class 2 Red,false,50,Noah Syndergaard,
base,96,Class 2 Gold,false,1,Noah Syndergaard,
base,97,Class 2,false,,"Cal Ripken, Jr.",
base,97,Class 2 Black,false,,"Cal Ripken, Jr.",
base,97,Class 2 Blue,false,99,"Cal Ripken, Jr.",
base,97,Class 2 Red,false,50,"Cal Ripken, Jr.",
base,97,Class 2 Gold,false,1,"Cal Ripken, Jr.",
base,98,Class 2,false,,Carlos Gonzalez,
base,98,Class 2 Black,false,,Carlos Gonzalez,
base,98,Class 2 Blue,false,99,Carlos Gonzalez,
base,98,Class 2 Red,false,50,Carlos Gonzalez,
base,98,Class 2 Gold,false,1,Carlos Gonzalez,
base,99,Class 2,false,,Roger Clemens,
base,99,Class 2 Black,false,,Roger Clemens,
base,99,Class 2 Blue,false,99,Roger Clemens,
base,99,Class 2 Red,false,50,Roger Clemens,
base,99,Class 2 Gold,false,1,Roger Clemens,
base,100,Class 2,false,,Mark McGwire Parallels All,
base,100,Class 2 Black,false,,Mark McGwire Parallels All,
base,100,Class 2 Blue,false,99,Mark McGwire Parallels All,
base,100,Class 2 Red,false,50,Mark McGwire Parallels All,
base,100,Class 2 Gold,false,1,Mark McGwire Parallels All,
base,1,Class 3,false,,Bryce Harper,
base,1,Class 3 Black,false,,Bryce Harper,
base,1,Class 3 Blue,false,50,Bryce Harper,
base,1,Class 3 Red,false,25,Bryce Harper,
base,1,Class 3 Gold,false,1,Bryce Harper,
base,2,Class 3,false,,Jose Bautista,
base,2,Class 3 Black,false,,Jose Bautista,
base,2,Class 3 Blue,false,50,Jose Bautista,
base,2,Class 3 Red,false,25,Jose Bautista,
base,2,Class 3 Gold,false,1,Jose Bautista,
base,3,Class 3,false,,Trevor Story,
base,3,Class 3 Black,false,,Trevor Story,
base,3,Class 3 Blue,false,50,Trevor Story,
base,3,Class 3 Red,false,25,Trevor Story,
base,3,Class 3 Gold,false,1,Trevor Story,
base,4,Class 3,false,,Felix Hernandez,
base,4,Class 3 Black,false,,Felix Hernandez,
base,4,Class 3 Blue,false,50,Felix Hernandez,
base,4,Class 3 Red,false,25,Felix Hernandez,
base,4,Class 3 Gold,false,1,Felix Hernandez,
base,5,Class 3,false,,Carl Yastrzemski,
base,5,Class 3 Black,false,,Carl Yastrzemski,
base,5,Class 3 Blue,false,50,Carl Yastrzemski,
base,5,Class 3 Red,false,25,Carl Yastrzemski,
base,5,Class 3 Gold,false,1,Carl Yastrzemski,
base,6,Class 3,false,,Jake Arrieta,
base,6,Class 3 Black,false,,Jake Arrieta,
base,6,Class 3 Blue,false,50,Jake Arrieta,
base,6,Class 3 Red,false,25,Jake Arrieta,
base,6,Class 3 Gold,false,1,Jake Arrieta,
base,7,Class 3,false,,Aledmys Diaz,
base,7,Class 3 Black,false,,Aledmys Diaz,
base,7,Class 3 Blue,false,50,Aledmys Diaz,
base,7,Class 3 Red,false,25,Aledmys Diaz,
base,7,Class 3 Gold,false,1,Aledmys Diaz,
base,8,Class 3,false,,Addison Russell,
base,8,Class 3 Black,false,,Addison Russell,
base,8,Class 3 Blue,false,50,Addison Russell,
base,8,Class 3 Red,false,25,Addison Russell,
base,8,Class 3 Gold,false,1,Addison Russell,
base,9,Class 3,false,,Stephen Strasburg,
base,9,Class 3 Black,false,,Stephen Strasburg,
base,9,Class 3 Blue,false,50,Stephen Strasburg,
base,9,Class 3 Red,false,25,Stephen Strasburg,
base,9,Class 3 Gold,false,1,Stephen Strasburg,
base,10,Class 3,false,,Buster Posey,
base,10,Class 3 Black,false,,Buster Posey,
base,10,Class 3 Blue,false,50,Buster Posey,
base,10,Class 3 Red,false,25,Buster Posey,
base,10,Class 3 Gold,false,1,Buster Posey,
base,11,Class 3,false,,Ozzie Smith,
base,11,Class 3 Black,false,,Ozzie Smith,
base,11,Class 3 Blue,false,50,Ozzie Smith,
base,11,Class 3 Red,false,25,Ozzie Smith,
base,11,Class 3 Gold,false,1,Ozzie Smith,
base,12,Class 3,false,,Giancarlo Stanton,
base,12,Class 3 Black,false,,Giancarlo Stanton,
base,12,Class 3 Blue,false,50,Giancarlo Stanton,
base,12,Class 3 Red,false,25,Giancarlo Stanton,
base,12,Class 3 Gold,false,1,Giancarlo Stanton,
base,13,Class 3,false,,Sonny Gray,
base,13,Class 3 Black,false,,Sonny Gray,
base,13,Class 3 Blue,false,50,Sonny Gray,
base,13,Class 3 Red,false,25,Sonny Gray,
base,13,Class 3 Gold,false,1,Sonny Gray,
base,14,Class 3,false,,Trea Turner,
base,14,Class 3 Black,false,,Trea Turner,
base,14,Class 3 Blue,false,50,Trea Turner,
base,14,Class 3 Red,false,25,Trea Turner,
base,14,Class 3 Gold,false,1,Trea Turner,
base,15,Class 3,false,,David Dahl RC,
base,15,Class 3 Black,false,,David Dahl RC,
base,15,Class 3 Blue,false,50,David Dahl RC,
base,15,Class 3 Red,false,25,David Dahl RC,
base,15,Class 3 Gold,false,1,David Dahl RC,
base,16,Class 3,false,,Robinson Cano,
base,16,Class 3 Black,false,,Robinson Cano,
base,16,Class 3 Blue,false,50,Robinson Cano,
base,16,Class 3 Red,false,25,Robinson Cano,
base,16,Class 3 Gold,false,1,Robinson Cano,
base,17,Class 3,false,,Eric Hosmer,
base,17,Class 3 Black,false,,Eric Hosmer,
base,17,Class 3 Blue,false,50,Eric Hosmer,
base,17,Class 3 Red,false,25,Eric Hosmer,
base,17,Class 3 Gold,false,1,Eric Hosmer,
base,18,Class 3,false,,Evan Longoria,
base,18,Class 3 Black,false,,Evan Longoria,
base,18,Class 3 Blue,false,50,Evan Longoria,
base,18,Class 3 Red,false,25,Evan Longoria,
base,18,Class 3 Gold,false,1,Evan Longoria,
base,19,Class 3,false,,Cody Bellinger RC,
base,19,Class 3 Black,false,,Cody Bellinger RC,
base,19,Class 3 Blue,false,50,Cody Bellinger RC,
base,19,Class 3 Red,false,25,Cody Bellinger RC,
base,19,Class 3 Gold,false,1,Cody Bellinger RC,
base,20,Class 3,false,,Dansby Swanson RC,
base,20,Class 3 Black,false,,Dansby Swanson RC,
base,20,Class 3 Blue,false,50,Dansby Swanson RC,
base,20,Class 3 Red,false,25,Dansby Swanson RC,
base,20,Class 3 Gold,false,1,Dansby Swanson RC,
